598,35
599,50
600,35
601,18
602,56
603,25
604,45
605,18
606,1
607,25
608,18
609,25
610,25
611,35
612,50
613,35
614,35
615,50
616,25
617,25
618,25
619,18
620,18
621,18
622,25
623,25
624,25
625,35
626,18
627,50
628,35
629,1
630,35
631,35
632,45
633,25
634,1
635,56
636,18
637,35
638,25
639,45
640,18
641,35
642,35
643,25
644,25
645,35
646,35
647,35
648,25
649,25
650,25
651,35
652,18
653,56
654,50
655,25
656,45
657,50
658,25
659,25
660,45
661,45
662,18
663,25
664,35
665,18
666,18
667,25
668,25
669,25
670,25
671,18
672,35
673,25
674,25
675,25
676,18
677,50
678,25
679,35
680,25
681,35
682,25
683,25
684,25
685,25
686,18
687,25
688,56
689,50
690,25
691,35
692,25
693,35
694,18
695,18
696,25
697,50
698,18
699,18
700,50
701,18
702,35
703,56
704,35
705,25
706,35
707,35
708,25
709,18
710,25
711,25
712,25
713,35
714,18
715,18
716,18
717,25
718,18
719,1
720,18
721,35
722,25
723,25
724,50
725,56
726,25
727,35
728,25
729,35
730,25
731,45
732,25
733,35
734,25
735,25
736,18
737,1
738,18
739,35
740,25
741,25
742,18
743,1
744,25
745,1
746,18
747,18
748,25
749,35
750,35
751,25
752,25
753,1
754,35
755,35
756,35
757,25
758,35
759,56
760,56
761,18
762,1
763,18
764,18
765,25
766,25
767,25
768,25
769,45
770,18
771,50
772,18
773,25
774,18
775,1
776,25
777,18
778,18
779,25
780,25
781,18
782,56
783,25
784,18
785,18
786,25
787,18
788,25
789,18
790,25
791,35
792,25
793,35
794,50
795,35
796,50
797,50
798,25
799,25
800,35
801,25
802,25
803,18
804,25
805,35
806,35
807,18
808,25
809,25
810,25
811,50
812,25
813,18
814,18
815,25
816,45
817,18
818,18
819,35
820,35
821,18
822,25
823,25
824,35
825,56
826,35
827,45
828,18
829,1
830,35
831,45
832,18
833,35
834,35
835,56
836,25
837,56
838,50
839,25
840,25
841,50
842,18
843,25
844,25
845,18
846,25
847,25
848,25
849,25
850,35
851,18
852,25
853,25
854,25
855,18
856,45
857,35
858,35
859,25
860,18
861,25
862,35
863,25
864,25
865,35
866,1
867,45
868,50
869,18
870,25
871,1
872,50
873,56
874,45
875,1
876,25
877,25
878,18
879,45
880,35
881,18
882,18
883,35
884,1
885,35
886,56
887,56
888,1
889,45
890,18
891,25
892,35
893,50
894,18
895,50
896,18
897,25
898,25
899,25
900,56
901,56
902,56
903,56
904,35
905,45
906,1
907,45
908,50
909,45
910,50
911,50
912,35
913,25
914,35
915,25
916,25
917,50
918,45
919,35
920,18
921,25
922,56
923,25
924,50
925,35
926,1
927,25
928,56
929,25
930,25
931,56
932,35
933,45
934,35
935,35
936,18
937,25
938,25
939,25
940,1
941,18
942,50
943,45
944,35
945,45
946,35
947,18
948,56
949,50
950,35
951,45
952,56
953,50
954,25
955,50
956,35
957,35
958,35
959,50
960,1
961,18
962,25
963,25
964,25
965,56
966,56
967,18
968,50
969,25
970,25
971,25
972,45
973,25
974,35
975,35
976,35
977,25
978,18
979,1
980,25
981,25
982,25
983,25
984,50
985,25
986,56
987,35
988,50
989,50
990,18
991,25
992,35
993,25
994,18
995,18
996,25
997,1
998,45
999,25
1000,25
1001,25
1002,50
1003,25
1004,25
1005,35
1006,18
1007,50
1008,35
1009,50
1010,25
1011,25
1012,35
1013,56
1014,45
1015,35
1016,56
1017,35
1018,18
1019,35
1020,18
1021,35
1022,25
1023,56
1024,35
1025,25
1026,45
1027,18
1028,45
1029,25
1030,25
1031,35
1032,50
1033,25
1034,35
1035,18
1036,35
1037,45
1038,56
1039,35
1040,25
1041,45
1042,35
1043,50
1044,25
1045,1
1046,56
1047,18
1048,35
1049,45
1050,25
1051,25
1052,35
1053,35
1054,1
1055,35
1056,1
1057,45
1058,25
1059,25
1060,18
1061,45
1062,50
1063,35
1064,25
1065,25
1066,45
1067,35
1068,18
1069,25
1070,45
1071,50
1072,35
1073,25
1074,45
1075,25
1076,25
1077,25
1078,45
1079,25
1080,56
1081,18
1082,45
1083,56
1084,1
1085,25
1086,18
1087,25
1088,1
1089,35
1090,25
1091,18
1092,18
1093,50
1094,18
1095,56
1096,1
1097,18
1098,35
1099,25
1100,25
1101,35
1102,18
1103,45
1104,35
1105,35
1106,18
1107,50
1108,56
1109,18
1110,56
1111,50
1112,18
1113,18
1114,18
1115,25
1116,25
1117,18
1118,50
1119,35
1120,18
1121,56
1122,56
1123,50
1124,25
1125,18
1126,56
1127,25
1128,25
1129,35
1130,18
1131,56
1132,18
1133,18
1134,18
1135,50
1136,35
1137,18
1138,18
1139,25
1140,45
1141,25
1142,18
1143,50
1144,25
1145,50
1146,18
1147,25
1148,35
1149,25
1150,25
1151,25
1152,18
1153,18
1154,1
1155,25
1156,50
1157,45
1158,35
1159,18
1160,18
1161,25
1162,35
1163,1
1164,25
1165,25
1166,56
1167,50
1168,25
1169,25
1170,56
1171,45
1172,25
1173,25
1174,18
1175,25
1176,56
1177,25
1178,56
1179,50
1180,50
1181,35
1182,1
1183,35
1184,25
1185,35
1186,18
1187,1
1188,45
1189,25
1190,45
1191,35
1192,50
1193,25
1194,25
1195,1
1196,18
1197,35
1198,1
1199,50
1200,1
1201,18
1202,35
1203,25
1204,25
1205,56
1206,50
1207,50
1208,25
1209,35
1210,25
1211,18
1212,50
1213,50
1214,56
1215,35
1216,25
1217,25
1218,56
1219,25
1220,1
1221,18
1222,35
1223,25
1224,50
1225,45
1226,18
1227,50
1228,25
1229,25
1230,25
1231,25
1232,18
1233,45
1234,18
1235,25
1236,25
1237,18
1238,35
1239,25
1240,18
1241,1
1242,35
1243,35
1244,25
1245,25
1246,18
1247,35
1248,35
1249,35
1250,50
1251,25
1252,56
1253,35
1254,18
1255,25
1256,25
1257,18
1258,45
1259,35
1260,25
1261,18
1262,25
1263,1
1264,25
1265,18
1266,25
1267,25
1268,50
1269,56
1270,25
1271,45
1272,18
1273,35
1274,45
1275,50
1276,35
1277,18
1278,18
1279,35
1280,1
1281,25
1282,50
1283,18
1284,45
1285,35
1286,35
1287,50
1288,35
1289,45
1290,35
1291,35
1292,25
1293,25
1294,50
1295,35
1296,1
1297,25
1298,35
1299,25
1300,1
1301,25
1302,18
1303,25
1304,25
1305,45
1306,25
1307,56
1308,1
1309,25
1310,45
1311,18
1312,25
1313,18
1314,18
1315,35
1316,50
1317,45
1318,18
1319,25
1320,25
1321,25
1322,56
1323,35
1324,35
1325,25
1326,25
1327,1
1328,35
1329,18
1330,56
1331,45
1332,25
1333,25
1334,50
1335,35
1336,50
1337,56
1338,25
1339,35
1340,25
1341,18
1342,35
1343,35
1344,25
1345,25
1346,35
1347,18
1348,1
1349,50
1350,35
1351,25
1352,35
1353,1
1354,25
1355,45
1356,18
1357,45
1358,35
1359,35
1360,25
1361,25
1362,35
1363,50
1364,45
1365,1
1366,1
1367,25
1368,25
1369,25
1370,35
1371,50
1372,1
1373,25
1374,50
1375,45
1376,45
1377,35
1378,45
1379,56
1380,1
1381,18
1382,45
1383,25
1384,18
1385,25
1386,25
1387,50
1388,56
1389,25
1390,35
1391,35
1392,45
1393,18
1394,25
1395,25
1396,25
1397,35
1398,56
1399,18
1400,25
1401,18
1402,18
1403,25
1404,50
1405,56
1406,25
1407,35
1408,25
1409,18
1410,50
1411,35
1412,25
1413,18
1414,18
1415,45
1416,25
1417,35
1418,18
1419,25
1420,18
1421,1
1422,35
1423,25
1424,35
1425,1
1426,18
1427,25
1428,45
1429,35
1430,18
1431,56
1432,35
1433,18
1434,1
1435,25
1436,50
1437,50
1438,18
1439,35
1440,35
1441,35
1442,18
1443,35
1444,25
1445,25
1446,35
1447,18
1448,25
1449,35
1450,18
1451,35
1452,56
1453,25
1454,18
1455,45
1456,25
1457,25
1458,1
1459,25
1460,18
1461,45
1462,35
1463,50
1464,35
1465,50
1466,18
1467,25
1468,1
1469,56
1470,18
1471,25
1472,25
1473,25
1474,25
1475,25
1476,18
1477,45
1478,1
1479,50
1480,25
1481,35
1482,25
1483,18
1484,25
1485,25
1486,25
1487,35
1488,25
1489,35
1490,50
1491,18
1492,25
1493,25
1494,25
1495,18
1496,25
1497,50
1498,18
1499,1
1500,25
1501,25
1502,18
1503,25
1504,18
1505,50
1506,25
1507,35
1508,1
1509,1
1510,25
1511,35
1512,25
1513,35
1514,18
1515,25
1516,25
1517,18
1518,25
1519,18
1520,25
1521,25
1522,35
1523,25
1524,18
1525,25
1526,56
1527,18
1528,25
1529,18
1530,25
1531,45
1532,18
1533,45
1534,50
1535,18
1536,35
1537,18
1538,25
1539,25
1540,45
1541,56
1542,18
1543,25
1544,25
1545,25
1546,25
1547,56
1548,35
1549,35
1550,18
1551,25
1552,45
1553,25
1554,35
1555,18
1556,18
1557,18
1558,18
1559,35
1560,25
1561,18
1562,18
1563,1
1564,50
1565,45
1566,35
1567,25
1568,1
1569,56
1570,18
1571,25
1572,25
1573,1
1574,25
1575,50
1576,45
1577,56
1578,18
1579,25
1580,18
1581,18
1582,18
1583,35
1584,25
1585,56
1586,45
1587,25
1588,25
1589,25
1590,35
1591,50
1592,35
1593,25
1594,35
1595,35
1596,18
1597,25
1598,35
1599,25
1600,35
1601,25
1602,25
1603,25
1604,25
1605,18
1606,35
1607,45
1608,25
1609,35
1610,25
1611,25
1612,25
1613,18
1614,35
1615,45
1616,25
1617,25
1618,50
1619,50
1620,25
1621,25
1622,18
1623,50
1624,25
1625,45
1626,18
1627,18
1628,18
1629,18
1630,45
1631,50
1632,25
1633,45
1634,56
1635,25
1636,25
1637,56
1638,18
1639,25
1640,35
1641,25
1642,50
1643,45
1644,18
1645,18
1646,25
1647,18
1648,50
1649,18
1650,25
1651,25
1652,25
1653,18
1654,45
1655,18
1656,25
1657,45
1658,35
1659,18
1660,25
1661,35
1662,25
1663,18
1664,18
1665,45
1666,25
1667,50
1668,35
1669,25
1670,56
1671,35
1672,25
1673,1
1674,35
1675,25
1676,18
1677,18
1678,18
1679,25
1680,25
1681,18
1682,25
1683,25
1684,18
1685,35
1686,35
1687,25
1688,18
1689,35
1690,35
1691,25
1692,35
1693,25
1694,25
1695,25
1696,35
1697,18
1698,35
1699,25
1700,25
1701,25
1702,18
1703,18
1704,25
1705,18
1706,25
1707,50
1708,25
1709,25
1710,18
1711,18
1712,25
1713,25
1714,25
1715,25
1716,25
1717,50
1718,18
1719,18
1720,18
1721,18
1722,35
1723,35
1724,18
1725,18
1726,25
1727,35
1728,18
1729,25
1730,18
1731,18
1732,18
1733,18
1734,45
1735,18
1736,56
1737,35
1738,35
1739,56
1740,56
1741,35
1742,25
1743,35
1744,35
1745,45
1746,25
1747,25
1748,50
1749,25
1750,50
1751,35
1752,25
1753,35
1754,18
1755,18
1756,25
1757,25
1758,25
1759,25
1760,25
1761,35
1762,25
1763,35
1764,18
1765,18
1766,45
1767,25
1768,45
1769,25
1770,35
1771,25
1772,56
1773,18
1774,25
1775,25
1776,25
1777,25
1778,18
1779,18
1780,35
1781,35
1782,45
1783,18
1784,18
1785,18
1786,45
1787,18
1788,45
1789,1
1790,25
1791,18
1792,25
1793,25
1794,25
1795,18
1796,50
1797,35
1798,45
1799,35
1800,18
1801,25
1802,18
1803,25
1804,25
1805,18
1806,18
1807,18
1808,18
1809,25
1810,50
1811,56
1812,25
1813,35
1814,50
1815,1
1816,35
1817,35
1818,1
1819,35
1820,25
1821,25
1822,25
1823,35
1824,18
1825,25
1826,45
1827,25
1828,18
1829,25
1830,18
1831,18
1832,18
1833,18
1834,35
1835,25
1836,25
1837,25
1838,35
1839,18
1840,25
1841,18
1842,18
1843,25
1844,18
1845,25
1846,45
1847,18
1848,35
1849,35
1850,18
1851,25
1852,25
1853,50
1854,25
1855,18
1856,56
1857,1
1858,18
1859,25
1860,56
1861,50
1862,50
1863,18
1864,35
1865,18
1866,25
1867,50
1868,50
1869,45
1870,56
1871,45
1872,50
1873,35
1874,45
1875,35
1876,25
1877,45
1878,1
1879,25
1880,35
1881,35
1882,35
1883,50
1884,45
1885,50
1886,25
1887,56
1888,35
1889,18
1890,50
1891,45
1892,25
1893,35
1894,35
1895,35
1896,56
1897,50
1898,25
1899,45
1900,56
1901,50
1902,25
1903,35
1904,18
1905,35
1906,25
1907,35
1908,56
1909,18
1910,1
1911,18
1912,25
1913,25
1914,35
1915,50
1916,45
1917,18
1918,45
1919,1
1920,35
1921,56
1922,25
1923,35
1924,56
1925,50
1926,1
1927,35
1928,1
1929,1
1930,25
1931,25
1932,25
1933,18
1934,25
1935,1
1936,35
1937,25
1938,25
1939,35
1940,25
1941,35
1942,35
1943,18
1944,18
1945,25
1946,25
1947,25
1948,1
1949,18
1950,25
1951,18
1952,35
1953,25
1954,25
1955,1
1956,35
1957,18
1958,25
1959,50
1960,45
1961,50
1962,18
1963,50
1964,25
1965,56
1966,25
1967,50
1968,25
1969,25
1970,50
1971,25
1972,45
1973,25
1974,35
1975,18
1976,35
1977,56
1978,1
1979,56
1980,35
1981,56
1982,1
1983,25
1984,18
1985,45
1986,50
1987,25
1988,25
1989,50
1990,25
1991,25
1992,18
1993,35
1994,35
1995,25
1996,35
1997,25
1998,50
1999,35
2000,18
2001,50
2002,56
2003,1
2004,45
2005,18
2006,35
2007,50
2008,25
2009,35
2010,18
2011,35
2012,25
2013,45
2014,18
2015,18
2016,56
2017,25
2018,35
2019,50
2020,25
2021,25
2022,25
2023,18
2024,1
2025,56
2026,50
2027,25
2028,45
2029,25
2030,25
2031,35
2032,50
2033,45
2034,45
2035,18
2036,25
2037,56
2038,45
2039,50
2040,25
2041,25
2042,1
2043,25
2044,45
2045,1
2046,35
2047,1
2048,50
2049,50
2050,35
2051,35
2052,1
2053,45
2054,25
2055,50
2056,25
2057,35
2058,56
2059,35
2060,1
2061,56
2062,18
2063,25
2064,35
2065,25
2066,25
2067,50
2068,35
2069,56
2070,35
2071,45
2072,50
2073,18
2074,18
2075,25
2076,18
2077,18
2078,18
2079,1
2080,25
2081,18
2082,1
2083,18
2084,18
2085,18
2086,35
2087,25
2088,50
2089,35
2090,35
2091,35
2092,56
2093,18
2094,35
2095,56
2096,25
2097,18
2098,35
2099,18
2100,25
2101,25
2102,25
2103,35
2104,45
2105,25
2106,18
2107,25
2108,1
2109,25
2110,50
2111,56
2112,45
2113,25
2114,18
2115,35
2116,18
2117,56
2118,25
2119,35
2120,1
2121,56
2122,35
2123,35
2124,25
2125,35
2126,56
2127,18
2128,45
2129,25
2130,45
2131,25
2132,56
2133,1
2134,18
2135,50
2136,35
2137,1
2138,18
2139,50
2140,45
2141,50
2142,45
2143,18
2144,18
2145,18
2146,18
2147,18
2148,18
2149,25
2150,18
2151,56
2152,18
2153,18
2154,25
2155,1
2156,18
2157,18
2158,25
2159,50
2160,18
2161,35
2162,1
2163,18
2164,35
2165,25
2166,1
2167,25
2168,1
2169,1
2170,50
2171,35
2172,18
2173,50
2174,50
2175,25
2176,1
2177,35
2178,45
2179,25
2180,25
2181,25
2182,25
2183,56
2184,18
2185,45
2186,18
2187,45
2188,18
2189,1
2190,25
2191,18
2192,25
2193,1
2194,25
2195,1
2196,25
2197,25
2198,35
2199,1
2200,35
2201,56
2202,1
2203,45
2204,56
2205,25
2206,45
2207,18
2208,25
2209,35
2210,45
2211,45
2212,18
2213,25
2214,25
2215,25
2216,25
2217,1
2218,35
2219,25
2220,50
2221,56
2222,45
2223,25
2224,25
2225,25
2226,25
2227,50
2228,25
2229,45
2230,45
2231,50
2232,25
2233,35
2234,56
2235,1
2236,1
2237,35
2238,25
2239,18
2240,45
2241,45
2242,18
2243,45
2244,1
2245,1
2246,25
2247,45
2248,35
2249,25
2250,18
2251,35
2252,18
2253,50
2254,35
2255,35
2256,45
2257,18
2258,18
2259,56
2260,25
2261,25
2262,45
2263,25
2264,45
2265,56
2266,50
2267,56
2268,35
2269,45
2270,18
2271,50
2272,25
2273,25
2274,18
2275,56
2276,56
2277,45
2278,50
2279,50
2280,56
2281,45
2282,50
2283,35
2284,25
2285,1
2286,35
2287,56
2288,1
2289,50
2290,25
2291,45
2292,50
2293,56
2294,56
2295,45
2296,25
2297,56
2298,35
2299,18
2300,56
2301,25
2302,50
2303,50
2304,45
2305,50
2306,18
2307,25
2308,45
2309,45
2310,45
2311,25
2312,45
2313,50
2314,25
2315,56
2316,35
2317,45
2318,56
2319,35
2320,50
2321,25
2322,56
2323,35
2324,35
2325,18
2326,18
2327,18
2328,56
2329,56
2330,45
2331,56
2332,56
2333,50
2334,56
2335,50
2336,35
2337,35
2338,45
2339,56
2340,35
2341,56
2342,35
2343,45
2344,25
2345,35
2346,1
2347,35
2348,50
2349,25
2350,18
2351,25
2352,50
2353,35
2354,35
2355,45
2356,50
2357,35
2358,56
2359,56
2360,50
2361,56
2362,25
2363,50
2364,56
2365,50
2366,45
2367,25
2368,56
2369,35
2370,50
2371,35
2372,45
2373,45
2374,25
2375,50
2376,25
2377,35
2378,25
2379,18
2380,25
2381,35
2382,50
2383,25
2384,35
2385,45
2386,25
2387,25
2388,56
2389,25
2390,25
2391,50
2392,56
2393,56
2394,35
2395,35
2396,18
2397,35
2398,25
2399,35
2400,25
2401,25
2402,45
2403,18
2404,18
2405,50
2406,56
2407,35
2408,45
2409,35
2410,56
2411,35
2412,56
2413,56
2414,25
2415,25
2416,45
2417,45
2418,1
2419,25
2420,50
2421,35
2422,50
2423,45
2424,25
2425,35
2426,56
2427,25
2428,45
2429,25
2430,25
2431,25
2432,25
2433,25
2434,25
2435,25
2436,25
2437,25
2438,35
2439,45
2440,50
2441,45
2442,35
2443,35
2444,45
2445,25
2446,18
2447,25
2448,35
2449,56
2450,45
2451,45
2452,45
2453,25
2454,18
2455,35
2456,25
2457,25
2458,25
2459,50
2460,50
2461,18
2462,35
2463,25
2464,18
2465,50
2466,25
2467,1
2468,50
2469,25
2470,35
2471,50
2472,25
2473,25
2474,25
2475,25
2476,50
2477,45
2478,50
2479,25
2480,18
2481,35
2482,50
2483,56
2484,45
2485,35
2486,18
2487,45
2488,45
2489,35
2490,25
2491,35
2492,45
2493,45
2494,18
2495,18
2496,50
2497,50
2498,56
2499,50
2500,56
2501,25
2502,56
2503,35
2504,25
2505,25
2506,25
2507,25
2508,35
2509,25
2510,25
2511,25
2512,45
2513,56
2514,56
2515,45
2516,45
2517,35
2518,25
2519,45
2520,56
2521,35
2522,18
2523,25
2524,56
2525,35
2526,56
2527,35
2528,56
2529,35
2530,18
2531,45
2532,56
2533,25
2534,50
2535,56
2536,56
2537,35
2538,56
2539,35
2540,45
2541,35
2542,45
2543,35
2544,45
2545,56
2546,56
2547,35
2548,35
2549,56
2550,50
2551,25
2552,25
2553,25
2554,25
2555,56
2556,25
2557,18
2558,56
2559,18
2560,45
2561,25
2562,18
2563,45
2564,35
2565,35
2566,35
2567,25
2568,25
2569,45
2570,56
2571,35
2572,35
2573,45
2574,50
2575,35
2576,18
2577,25
2578,50
2579,35
2580,45
2581,25
2582,25
2583,35
2584,56
2585,45
2586,25
2587,35
2588,56
2589,25
2590,18
2591,18
2592,50
2593,56
2594,35
2595,18
2596,50
2597,50
2598,25
2599,25
2600,25
2601,35
2602,45
2603,25
2604,25
2605,35
2606,50
2607,56
2608,25
2609,50
2610,45
2611,25
2612,45
2613,35
2614,25
2615,25
2616,35
2617,45
2618,18
2619,35
2620,18
2621,18
2622,35
2623,56
2624,35
2625,35
2626,56
2627,25
2628,25
2629,25
2630,18
2631,50
2632,56
2633,35
2634,56
2635,35
2636,18
2637,35
2638,25
2639,25
2640,35
2641,25
2642,25
2643,45
2644,18
2645,25
2646,45
2647,35
2648,25
2649,25
2650,45
2651,56
2652,35
2653,25
2654,35
2655,35
2656,56
2657,1
2658,25
2659,35
2660,56
2661,56
2662,25
2663,25
2664,35
2665,35
2666,45
2667,35
2668,25
2669,45
2670,35
2671,35
2672,35
2673,35
2674,25
2675,35
2676,56
2677,35
2678,25
2679,18
2680,25
2681,25
2682,18
2683,35
2684,18
2685,45
2686,25
2687,1
2688,25
2689,25
2690,25
2691,18
2692,18
2693,56
2694,18
2695,35
2696,25
2697,50
2698,25
2699,56
2700,25
2701,45
2702,45
2703,35
2704,56
2705,25
2706,25
2707,56
2708,25
2709,25
2710,35
2711,25
2712,18
2713,25
2714,18
2715,50
2716,50
2717,25
2718,25
2719,25
2720,35
2721,45
2722,35
2723,25
2724,45
2725,35
2726,45
2727,25
2728,35
2729,50
2730,35
2731,35
2732,45
2733,45
2734,18
2735,25
2736,45
2737,25
2738,50
2739,35
2740,45
2741,25
2742,25
2743,25
2744,18
2745,35
2746,50
2747,18
2748,25
2749,25
2750,25
2751,25
2752,25
2753,50
2754,50
2755,35
2756,18
2757,25
2758,56
2759,25
2760,56
2761,35
2762,50
2763,18
2764,25
2765,50
2766,45
2767,25
2768,25
2769,25
2770,35
2771,18
2772,35
2773,35
2774,25
2775,18
2776,25
2777,18
2778,56
2779,35
2780,25
2781,35
2782,18
2783,45
2784,50
2785,56
2786,25
2787,25
2788,56
2789,18
2790,25
2791,56
2792,18
2793,35
2794,25
2795,50
2796,25
2797,25
2798,35
2799,18
2800,18
2801,25
2802,35
2803,25
2804,35
2805,56
2806,1
2807,35
2808,56
2809,25
2810,1
2811,25
2812,25
2813,25
2814,35
2815,35
2816,25
2817,35
2818,25
2819,45
2820,35
2821,18
2822,50
2823,25
2824,18
2825,25
2826,35
2827,25
2828,18
2829,45
2830,35
2831,25
2832,25
2833,25
2834,35
2835,35
2836,25
2837,18
2838,18
2839,25
2840,25
2841,50
2842,35
2843,25
2844,25
2845,25
2846,18
2847,18
2848,25
2849,45
2850,18
2851,25
2852,25
2853,1
2854,18
2855,25
2856,35
2857,25
2858,1
2859,18
2860,35
2861,25
2862,45
2863,25
2864,35
2865,25
2866,25
2867,45
2868,35
2869,50
2870,50
2871,25
2872,25
2873,18
2874,35
2875,25
2876,25
2877,35
2878,50
2879,18
2880,18
2881,25
2882,18
2883,18
2884,50
2885,18
2886,18
2887,25
2888,25
2889,35
2890,35
2891,18
2892,25
2893,25
2894,18
2895,25
2896,18
2897,25
2898,18
2899,35
2900,18
2901,25
2902,25
2903,25
2904,25
2905,35
2906,35
2907,35
2908,18
2909,25
2910,1
2911,25
2912,18
2913,35
2914,25
2915,25
2916,45
2917,25
2918,25
2919,18
2920,25
2921,50
2922,25
2923,35
2924,18
2925,25
2926,18
2927,25
2928,25
2929,18
2930,50
2931,18
2932,25
2933,35
2934,35
2935,25
2936,18
2937,18
2938,25
2939,25
2940,25
2941,35
2942,50
2943,35
2944,18
2945,35
2946,35
2947,25
2948,18
2949,25
2950,18
2951,35
2952,25
2953,25
2954,18
2955,35
2956,25
2957,18
2958,25
2959,35
2960,18
2961,50
2962,35
2963,18
2964,25
2965,35
2966,25
2967,25
2968,18
2969,25
2970,18
2971,25
2972,25
2973,18
2974,18
2975,35
2976,18
2977,18
2978,35
2979,35
2980,45
2981,45
2982,25
2983,18
2984,25
2985,18
2986,25
2987,18
2988,18
2989,35
2990,35
2991,50
2992,18
2993,18
2994,35
2995,25
2996,18
2997,35
2998,25
2999,25
